Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,EducationLabel,JobSatisfactionLabel,WorkLifeBalanceLabel,PerformanceLabel,JobLevelLabel
34,No,Travel_Rarely,Human Resources,4,Human Resources,Female,2,Human Resources,3,Divorced,13090,Yes,3,36,1,3,36,0,Master,High,Better,Excellent,Mid
53,No,Travel_Rarely,Research & Development,5,Marketing,Female,3,Healthcare Representative,2,Married,15925,No,4,26,2,2,26,12,Doctor,Medium,Good,Outstanding,Senior
38,No,Travel_Rarely,Research & Development,1,Human Resources,Female,5,Research Director,1,Married,18610,No,3,27,5,1,27,19,Below College,Low,Bad,Excellent,Executive
25,No,Travel_Frequently,Research & Development,5,Other,Female,5,Research Director,3,Divorced,20000,Yes,4,39,0,2,39,9,Doctor,High,Good,Outstanding,Executive
22,No,Travel_Rarely,Research & Development,2,Human Resources,Male,4,Laboratory Technician,4,Single,20000,Yes,3,33,1,2,33,9,College,Very High,Good,Excellent,Lead
43,No,Travel_Rarely,Research & Development,2,Medical,Female,5,Healthcare Representative,2,Divorced,19791,No,4,31,5,4,31,8,College,Medium,Best,Outstanding,Executive
33,Yes,Travel_Rarely,Research & Development,4,Marketing,Male,1,Research Scientist,4,Single,14487,No,3,37,3,3,14,12,Master,Very High,Better,Excellent,Junior
53,No,Travel_Rarely,Sales,3,Life Sciences,Female,1,Sales Executive,4,Single,8435,No,3,16,5,4,16,2,Bachelor,Very High,Best,Excellent,Junior
45,Yes,Non-Travel,Sales,4,Life Sciences,Female,1,Sales Executive,4,Married,10277,No,3,32,6,2,32,17,Master,Very High,Good,Excellent,Junior
46,Yes,Travel_Rarely,Sales,5,Marketing,Female,2,Sales Executive,3,Married,9900,No,3,15,4,3,15,15,Doctor,High,Better,Excellent,Mid
29,No,Travel_Rarely,Sales,1,Life Sciences,Female,5,Manager,4,Married,17814,Yes,3,28,3,2,28,1,Below College,Very High,Good,Excellent,Executive
54,No,Travel_Rarely,Human Resources,4,Marketing,Male,1,Manager,3,Divorced,9581,No,3,18,2,2,8,8,Master,High,Good,Excellent,Junior
47,No,Travel_Rarely,Sales,3,Medical,Male,4,Manager,3,Divorced,17522,No,3,32,3,1,32,18,Bachelor,High,Bad,Excellent,Lead
40,No,Travel_Rarely,Human Resources,4,Medical,Male,2,Manager,4,Married,15052,No,3,39,5,4,28,12,Master,Very High,Best,Excellent,Mid
33,Yes,Non-Travel,Sales,2,Human Resources,Male,4,Sales Executive,4,Married,15608,Yes,4,12,3,4,12,12,College,Very High,Best,Outstanding,Lead
31,Yes,Travel_Frequently,Sales,5,Life Sciences,Male,5,Sales Executive,1,Single,19000,No,3,20,4,2,20,0,Doctor,Low,Good,Excellent,Executive
27,Yes,Non-Travel,Research & Development,5,Marketing,Female,3,Healthcare Representative,2,Single,15030,No,3,20,6,1,20,1,Doctor,Medium,Bad,Excellent,Senior
24,No,Non-Travel,Research & Development,5,Medical,Female,4,Research Scientist,1,Married,17865,No,3,22,5,2,4,0,Doctor,Low,Good,Excellent,Lead
54,No,Travel_Rarely,Research & Development,5,Human Resources,Male,3,Healthcare Representative,2,Single,15673,No,3,9,4,2,9,4,Doctor,Medium,Good,Excellent,Senior
46,No,Travel_Rarely,Research & Development,5,Life Sciences,Female,2,Healthcare Representative,2,Married,14495,No,3,36,3,2,5,2,Doctor,Medium,Good,Excellent,Mid
20,No,Travel_Rarely,Research & Development,5,Life Sciences,Female,4,Healthcare Representative,1,Married,17798,No,3,32,4,1,12,6,Doctor,Low,Bad,Excellent,Lead
32,No,Travel_Frequently,Sales,1,Life Sciences,Female,4,Sales Executive,1,Single,13060,No,3,20,3,3,0,0,Below College,Low,Better,Excellent,Lead
53,No,Non-Travel,Human Resources,3,Medical,Female,2,Human Resources,2,Married,10889,No,3,19,1,1,19,17,Bachelor,Medium,Bad,Excellent,Mid
36,No,Travel_Rarely,Human Resources,5,Medical,Male,2,Human Resources,2,Single,9509,Yes,3,7,3,2,7,6,Doctor,Medium,Good,Excellent,Mid
30,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Laboratory Technician,2,Married,12844,No,3,38,0,3,9,0,Bachelor,Medium,Better,Excellent,Junior
59,No,Travel_Rarely,Sales,5,Medical,Female,5,Manager,3,Divorced,16996,No,3,16,4,2,8,4,Doctor,High,Good,Excellent,Executive
38,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,4,Research Scientist,2,Married,19441,No,3,28,6,1,2,2,Master,Medium,Bad,Excellent,Lead
54,No,Non-Travel,Sales,5,Technical Degree,Male,4,Sales Representative,4,Single,17065,No,3,10,4,1,10,7,Doctor,Very High,Bad,Excellent,Lead
44,No,Travel_Rarely,Sales,2,Medical,Female,2,Sales Representative,4,Married,11862,No,4,25,2,3,11,11,College,Very High,Better,Outstanding,Mid
46,No,Travel_Rarely,Sales,1,Marketing,Male,2,Sales Executive,4,Single,13502,Yes,4,27,6,1,9,9,Below College,Very High,Bad,Outstanding,Mid
37,No,Travel_Rarely,Research & Development,4,Medical,Female,5,Laboratory Technician,1,Married,19441,No,3,33,6,2,24,3,Master,Low,Good,Excellent,Executive
42,No,Travel_Rarely,Human Resources,4,Life Sciences,Female,2,Manager,1,Married,11339,No,3,25,2,3,24,1,Master,Low,Better,Excellent,Mid
23,No,Travel_Rarely,Research & Development,2,Marketing,Male,3,Research Director,1,Married,13106,No,3,12,0,4,10,4,College,Low,Best,Excellent,Senior
53,No,Travel_Rarely,Research & Development,5,Human Resources,Male,3,Research Director,2,Divorced,17723,No,3,36,4,2,35,0,Doctor,Medium,Good,Excellent,Senior
19,No,Travel_Rarely,Research & Development,1,Marketing,Female,3,Healthcare Representative,4,Married,16244,No,3,38,6,4,38,4,Below College,Very High,Best,Excellent,Senior
39,No,Travel_Rarely,Sales,4,Marketing,Male,3,Manager,2,Single,18640,No,3,37,4,3,25,5,Master,Medium,Better,Excellent,Senior
49,No,Non-Travel,Research & Development,1,Medical,Male,5,Research Director,3,Single,20000,No,3,24,6,3,13,1,Below College,High,Better,Excellent,Executive
33,No,Travel_Rarely,Human Resources,4,Other,Male,4,Manager,3,Divorced,17600,No,3,38,2,2,38,0,Master,High,Good,Excellent,Lead
35,No,Travel_Rarely,Sales,5,Marketing,Male,3,Manager,1,Single,18683,No,3,39,2,1,39,3,Doctor,Low,Bad,Excellent,Senior
22,No,Travel_Frequently,Human Resources,4,Marketing,Female,2,Manager,3,Married,10262,Yes,3,20,3,2,0,0,Master,High,Good,Excellent,Mid
53,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Research Scientist,4,Married,15989,No,3,29,5,1,3,0,Master,Very High,Bad,Excellent,Senior
47,No,Travel_Rarely,Research & Development,3,Medical,Female,5,Research Director,3,Married,17900,No,3,29,4,1,29,0,Bachelor,High,Bad,Excellent,Executive
36,Yes,Travel_Rarely,Research & Development,5,Life Sciences,Male,2,Research Scientist,1,Married,12535,No,3,11,4,2,11,7,Doctor,Low,Good,Excellent,Mid
40,Yes,Travel_Rarely,Research & Development,2,Medical,Male,3,Research Director,2,Married,18189,No,3,34,6,3,34,19,College,Medium,Better,Excellent,Senior
51,No,Travel_Rarely,Human Resources,2,Human Resources,Female,4,Manager,3,Married,14086,No,3,12,3,2,12,12,College,High,Good,Excellent,Lead
30,No,Travel_Rarely,Human Resources,5,Other,Female,2,Manager,4,Divorced,11392,Yes,3,30,4,4,30,12,Doctor,Very High,Best,Excellent,Mid
46,Yes,Travel_Rarely,Research & Development,2,Marketing,Male,2,Research Scientist,4,Married,16434,No,3,37,6,3,37,17,College,Very High,Better,Excellent,Mid
53,No,Travel_Frequently,Sales,5,Medical,Male,4,Sales Executive,4,Married,19000,No,3,22,0,1,22,19,Doctor,Very High,Bad,Excellent,Lead
39,No,Travel_Rarely,Research & Development,2,Marketing,Male,2,Research Scientist,2,Married,15686,No,3,36,2,3,3,3,College,Medium,Better,Excellent,Mid
53,No,Non-Travel,Human Resources,3,Marketing,Male,3,Manager,4,Married,15171,No,3,23,2,2,15,11,Bachelor,Very High,Good,Excellent,Senior
26,Yes,Travel_Rarely,Sales,2,Technical Degree,Female,2,Sales Executive,1,Divorced,9577,No,3,6,5,3,6,0,College,Low,Better,Excellent,Mid
56,No,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Healthcare Representative,1,Single,15866,No,3,21,2,1,21,9,Master,Low,Bad,Excellent,Senior
36,No,Travel_Frequently,Research & Development,5,Other,Male,4,Research Scientist,4,Married,20000,Yes,4,32,1,1,28,8,Doctor,Very High,Bad,Outstanding,Lead
55,No,Non-Travel,Research & Development,1,Medical,Male,1,Laboratory Technician,3,Divorced,9710,No,4,24,0,3,10,2,Below College,High,Better,Outstanding,Junior
23,No,Travel_Rarely,Sales,1,Human Resources,Female,4,Sales Representative,4,Married,16284,Yes,3,32,0,4,32,18,Below College,Very High,Best,Excellent,Lead
32,No,Travel_Rarely,Research & Development,5,Other,Female,3,Research Director,1,Single,16331,Yes,4,28,3,1,28,8,Doctor,Low,Bad,Outstanding,Senior
37,No,Travel_Rarely,Human Resources,3,Technical Degree,Male,5,Manager,1,Married,17600,No,3,39,1,4,38,9,Bachelor,Low,Best,Excellent,Executive
26,No,Travel_Rarely,Sales,2,Life Sciences,Female,4,Sales Executive,1,Divorced,15673,No,3,27,4,1,11,11,College,Low,Bad,Excellent,Lead
49,No,Travel_Frequently,Sales,3,Human Resources,Male,5,Sales Representative,3,Divorced,19000,No,3,32,5,3,6,6,Bachelor,High,Better,Excellent,Executive
21,Yes,Travel_Rarely,Human Resources,1,Human Resources,Male,5,Manager,3,Married,17600,Yes,4,38,0,1,38,17,Below College,High,Bad,Outstanding,Executive
35,No,Travel_Rarely,Sales,5,Marketing,Female,3,Sales Executive,3,Single,15845,Yes,3,37,1,4,25,13,Doctor,High,Best,Excellent,Senior
22,No,Non-Travel,Human Resources,5,Life Sciences,Female,3,Manager,1,Divorced,14604,Yes,3,39,1,4,39,2,Doctor,Low,Best,Excellent,Senior
37,No,Non-Travel,Research & Development,3,Technical Degree,Female,1,Research Scientist,2,Married,11062,Yes,3,37,6,3,8,1,Bachelor,Medium,Better,Excellent,Junior
40,No,Travel_Rarely,Sales,3,Medical,Male,2,Sales Representative,4,Divorced,14719,Yes,3,34,0,4,33,0,Bachelor,Very High,Best,Excellent,Mid
28,No,Travel_Rarely,Human Resources,2,Medical,Male,4,Human Resources,4,Married,14624,No,3,12,6,4,12,12,College,Very High,Best,Excellent,Lead
54,No,Travel_Rarely,Research & Development,4,Technical Degree,Female,3,Healthcare Representative,1,Single,17131,No,3,35,3,3,35,8,Master,Low,Better,Excellent,Senior
39,No,Travel_Rarely,Research & Development,4,Marketing,Male,4,Healthcare Representative,3,Married,20000,No,3,24,1,1,24,12,Master,High,Bad,Excellent,Lead
21,No,Travel_Rarely,Research & Development,2,Marketing,Male,5,Research Director,2,Single,20000,No,3,33,2,3,23,1,College,Medium,Better,Excellent,Executive
46,No,Travel_Rarely,Research & Development,4,Human Resources,Male,2,Laboratory Technician,2,Married,13995,Yes,3,23,1,1,16,6,Master,Medium,Bad,Excellent,Mid
51,No,Travel_Rarely,Sales,1,Life Sciences,Female,1,Manager,3,Divorced,9104,No,3,27,4,1,1,1,Below College,High,Bad,Excellent,Junior
30,No,Travel_Frequently,Research & Development,4,Human Resources,Male,4,Research Scientist,4,Married,19287,No,3,21,0,1,12,12,Master,Very High,Bad,Excellent,Lead
59,No,Travel_Rarely,Human Resources,2,Medical,Male,2,Manager,4,Divorced,13079,No,3,30,4,2,30,14,College,Very High,Good,Excellent,Mid
26,No,Travel_Rarely,Sales,4,Technical Degree,Female,1,Sales Executive,2,Married,10554,No,3,28,3,1,28,10,Master,Medium,Bad,Excellent,Junior
59,Yes,Travel_Rarely,Research & Development,5,Life Sciences,Male,4,Research Director,2,Married,20000,No,3,35,5,3,27,0,Doctor,Medium,Better,Excellent,Lead
48,No,Travel_Rarely,Sales,3,Technical Degree,Male,2,Sales Executive,3,Divorced,14063,Yes,3,35,2,3,26,6,Bachelor,High,Better,Excellent,Mid
24,No,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Research Scientist,4,Married,13835,No,3,22,0,3,14,14,Below College,Very High,Better,Excellent,Senior
21,No,Non-Travel,Sales,5,Other,Male,4,Sales Executive,2,Married,19000,Yes,4,30,1,2,30,7,Doctor,Medium,Good,Outstanding,Lead
36,No,Non-Travel,Human Resources,5,Medical,Male,2,Human Resources,4,Married,15415,Yes,4,39,2,4,39,9,Doctor,Very High,Best,Outstanding,Mid
59,No,Travel_Frequently,Research & Development,2,Medical,Male,1,Healthcare Representative,2,Married,9717,Yes,3,14,1,2,14,4,College,Medium,Good,Excellent,Junior
47,No,Travel_Rarely,Sales,3,Other,Female,2,Sales Executive,3,Single,12196,No,3,32,3,3,32,8,Bachelor,High,Better,Excellent,Mid
48,Yes,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,4,Divorced,16185,No,4,19,5,3,19,0,Bachelor,Very High,Better,Outstanding,Senior
52,Yes,Travel_Rarely,Sales,1,Marketing,Female,4,Sales Executive,2,Divorced,16229,Yes,4,21,0,4,11,1,Below College,Medium,Best,Outstanding,Lead
38,No,Travel_Frequently,Research & Development,2,Life Sciences,Male,4,Research Scientist,2,Married,20000,No,4,36,3,2,36,18,College,Medium,Good,Outstanding,Lead
48,No,Travel_Rarely,Sales,1,Medical,Male,4,Manager,2,Married,14383,No,3,8,3,3,8,8,Below College,Medium,Better,Excellent,Lead
36,No,Non-Travel,Research & Development,4,Technical Degree,Male,3,Healthcare Representative,2,Married,17515,No,3,32,5,1,22,19,Master,Medium,Bad,Excellent,Senior
48,No,Travel_Rarely,Research & Development,5,Human Resources,Male,1,Laboratory Technician,3,Married,10540,No,3,18,3,1,7,7,Doctor,High,Bad,Excellent,Junior
49,No,Non-Travel,Sales,1,Technical Degree,Female,4,Sales Executive,4,Married,18216,No,3,35,3,3,31,8,Below College,Very High,Better,Excellent,Lead
19,No,Non-Travel,Research & Development,5,Medical,Male,1,Research Director,4,Divorced,10487,No,3,13,1,1,13,9,Doctor,Very High,Bad,Excellent,Junior
27,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Healthcare Representative,1,Married,13444,No,3,26,6,4,26,5,College,Low,Best,Excellent,Mid
19,No,Non-Travel,Sales,4,Marketing,Female,1,Sales Executive,4,Single,11334,No,3,35,4,3,24,16,Master,Very High,Better,Excellent,Junior
19,No,Travel_Rarely,Sales,2,Marketing,Female,1,Sales Representative,1,Divorced,10339,No,3,32,1,2,12,5,College,Low,Good,Excellent,Junior
41,No,Travel_Rarely,Sales,4,Life Sciences,Female,4,Sales Executive,2,Married,16862,Yes,3,23,5,3,20,3,Master,Medium,Better,Excellent,Lead
34,No,Travel_Rarely,Research & Development,4,Technical Degree,Male,5,Research Director,3,Divorced,20000,No,3,30,2,4,30,19,Master,High,Best,Excellent,Executive
49,No,Travel_Rarely,Research & Development,5,Technical Degree,Female,5,Healthcare Representative,3,Single,20000,Yes,3,36,5,2,36,2,Doctor,High,Good,Excellent,Executive
33,No,Travel_Rarely,Research & Development,2,Medical,Male,3,Research Director,2,Single,15673,No,3,22,5,4,4,4,College,Medium,Best,Excellent,Senior
33,No,Non-Travel,Research & Development,2,Life Sciences,Male,3,Healthcare Representative,1,Divorced,17539,Yes,3,32,5,1,12,12,College,Low,Bad,Excellent,Senior
56,No,Non-Travel,Research & Development,1,Life Sciences,Male,5,Laboratory Technician,2,Single,20000,No,3,28,5,1,27,3,Below College,Medium,Bad,Excellent,Executive
48,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Research Scientist,3,Divorced,14626,No,3,30,3,1,24,7,College,High,Bad,Excellent,Mid
41,No,Travel_Rarely,Human Resources,1,Human Resources,Male,4,Human Resources,3,Divorced,17081,No,3,34,5,4,34,16,Below College,High,Best,Excellent,Lead
18,Yes,Non-Travel,Sales,3,Technical Degree,Male,4,Sales Representative,4,Married,19000,No,3,38,2,4,38,4,Bachelor,Very High,Best,Excellent,Lead
28,No,Travel_Frequently,Sales,3,Technical Degree,Female,2,Sales Representative,1,Single,11646,No,3,17,5,3,6,6,Bachelor,Low,Better,Excellent,Mid
38,No,Travel_Frequently,Sales,3,Technical Degree,Male,2,Sales Executive,4,Married,15488,No,3,37,1,2,37,0,Bachelor,Very High,Good,Excellent,Mid
21,No,Travel_Rarely,Sales,2,Marketing,Male,5,Manager,3,Divorced,19000,No,3,31,3,2,31,12,College,High,Good,Excellent,Executive
24,No,Non-Travel,Research & Development,2,Other,Male,3,Research Scientist,3,Married,19214,Yes,4,39,1,4,2,2,College,High,Best,Outstanding,Senior
43,No,Travel_Rarely,Human Resources,1,Life Sciences,Female,2,Human Resources,4,Married,10813,No,3,38,3,4,38,13,Below College,Very High,Best,Excellent,Mid
29,No,Travel_Rarely,Sales,4,Other,Male,3,Sales Executive,4,Married,16999,No,3,36,1,1,36,2,Master,Very High,Bad,Excellent,Senior
48,No,Non-Travel,Sales,1,Marketing,Male,1,Manager,3,Single,10494,No,3,21,0,4,21,4,Below College,High,Best,Excellent,Junior
34,No,Non-Travel,Research & Development,3,Human Resources,Female,4,Healthcare Representative,4,Divorced,18117,No,3,31,4,1,7,6,Bachelor,Very High,Bad,Excellent,Lead
50,No,Travel_Rarely,Human Resources,1,Medical,Female,5,Manager,4,Divorced,15897,No,3,16,4,4,16,0,Below College,Very High,Best,Excellent,Executive
28,No,Travel_Frequently,Sales,4,Human Resources,Male,4,Sales Executive,1,Divorced,18523,Yes,4,26,3,2,26,11,Master,Low,Good,Outstanding,Lead
45,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,5,Research Scientist,3,Married,20000,No,3,32,0,3,32,10,College,High,Better,Excellent,Executive
49,No,Travel_Rarely,Sales,1,Medical,Female,1,Manager,2,Married,6907,Yes,3,16,2,4,16,7,Below College,Medium,Best,Excellent,Junior
18,No,Travel_Rarely,Sales,3,Other,Female,4,Sales Executive,1,Single,13974,Yes,3,11,0,1,11,5,Bachelor,Low,Bad,Excellent,Lead
45,No,Travel_Rarely,Human Resources,3,Human Resources,Male,1,Manager,2,Married,11129,No,3,34,6,3,26,1,Bachelor,Medium,Better,Excellent,Junior
59,No,Non-Travel,Human Resources,2,Life Sciences,Female,5,Manager,4,Married,15640,No,3,26,3,1,7,7,College,Very High,Bad,Excellent,Executive
24,No,Travel_Rarely,Sales,1,Human Resources,Male,2,Sales Executive,4,Divorced,13388,Yes,3,22,0,1,22,19,Below College,Very High,Bad,Excellent,Mid
19,No,Travel_Rarely,Human Resources,4,Medical,Male,4,Manager,2,Divorced,15354,No,3,28,2,3,28,19,Master,Medium,Better,Excellent,Lead
59,No,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,4,Divorced,13097,No,3,38,3,3,19,13,College,Very High,Better,Excellent,Junior
41,No,Travel_Rarely,Human Resources,1,Human Resources,Male,4,Human Resources,4,Divorced,17600,No,4,32,4,3,15,0,Below College,Very High,Better,Outstanding,Lead
21,No,Travel_Rarely,Research & Development,5,Marketing,Male,4,Research Scientist,1,Divorced,20000,No,3,37,5,4,16,9,Doctor,Low,Best,Excellent,Lead
36,No,Travel_Rarely,Research & Development,3,Human Resources,Female,4,Research Scientist,2,Single,15785,No,3,15,0,3,15,15,Bachelor,Medium,Better,Excellent,Lead
43,No,Travel_Frequently,Research & Development,4,Other,Male,3,Laboratory Technician,1,Divorced,16170,Yes,3,23,4,4,18,3,Master,Low,Best,Excellent,Senior
28,No,Travel_Rarely,Research & Development,4,Human Resources,Male,1,Research Scientist,2,Married,14390,No,3,38,4,2,7,7,Master,Medium,Good,Excellent,Junior
57,No,Travel_Rarely,Sales,4,Human Resources,Male,1,Sales Executive,1,Married,15448,Yes,3,37,1,2,37,15,Master,Low,Good,Excellent,Junior
28,No,Travel_Rarely,Sales,3,Marketing,Male,4,Sales Executive,3,Single,19000,No,3,37,2,1,37,19,Bachelor,High,Bad,Excellent,Lead
20,Yes,Travel_Rarely,Sales,1,Technical Degree,Female,2,Sales Representative,3,Married,12537,No,3,28,6,1,28,0,Below College,High,Bad,Excellent,Mid
29,No,Non-Travel,Research & Development,2,Medical,Male,4,Research Scientist,2,Married,19270,No,3,35,5,4,35,15,College,Medium,Best,Excellent,Lead
20,Yes,Travel_Frequently,Sales,1,Other,Male,3,Manager,3,Married,16408,Yes,3,34,0,1,25,18,Below College,High,Bad,Excellent,Senior
59,No,Non-Travel,Research & Development,2,Life Sciences,Male,5,Laboratory Technician,1,Married,20000,Yes,3,30,4,2,30,8,College,Low,Good,Excellent,Executive
44,Yes,Travel_Rarely,Human Resources,4,Medical,Male,3,Human Resources,2,Divorced,13352,No,3,11,4,4,11,8,Master,Medium,Best,Excellent,Senior
19,No,Travel_Rarely,Sales,1,Medical,Male,2,Sales Executive,3,Divorced,10934,No,3,21,6,4,16,8,Below College,High,Best,Excellent,Mid
33,No,Travel_Rarely,Research & Development,4,Technical Degree,Female,4,Laboratory Technician,3,Married,18074,No,4,34,2,3,14,14,Master,High,Better,Outstanding,Lead
19,No,Travel_Rarely,Research & Development,5,Medical,Female,1,Laboratory Technician,2,Married,10925,No,3,20,5,4,8,8,Doctor,Medium,Best,Excellent,Junior
47,No,Travel_Rarely,Human Resources,4,Medical,Male,4,Manager,3,Single,17600,No,3,38,5,1,38,12,Master,High,Bad,Excellent,Lead
37,No,Travel_Rarely,Sales,4,Marketing,Female,2,Sales Executive,3,Married,15331,Yes,3,38,6,2,11,7,Master,High,Good,Excellent,Mid
55,No,Travel_Rarely,Research & Development,2,Marketing,Female,1,Research Director,2,Single,10516,Yes,3,31,4,1,31,15,College,Medium,Bad,Excellent,Junior
